region	chr	midPos	Nsites
(39965,50046)(250000,298311)(250000,300000)	DPSCF300033	275000	10083	0.023263
(42646,51566)(263837,309550)(260000,310000)	DPSCF300033	285000	8922	0.023177
(44211,53145)(272633,317381)(270000,320000)	DPSCF300033	295000	8936	0.022063
(46065,55465)(283652,329988)(280000,330000)	DPSCF300033	305000	9402	0.022937
(48418,59331)(292137,339708)(290000,340000)	DPSCF300033	315000	10915	0.024813
(50047,61751)(303381,349458)(300000,350000)	DPSCF300033	325000	11706	0.025722
(51567,63459)(311784,359714)(310000,360000)	DPSCF300033	335000	11894	0.025740
(53146,66448)(320229,367236)(320000,370000)	DPSCF300033	345000	13304	0.025380
(55466,68119)(330268,376704)(330000,380000)	DPSCF300033	355000	12655	0.024405
(59332,68439)(340222,382875)(340000,390000)	DPSCF300033	365000	9109	0.023203
(61752,70896)(353303,398400)(350000,400000)	DPSCF300033	375000	9146	0.023814
(63460,72390)(362689,409509)(360000,410000)	DPSCF300033	385000	8932	0.023018
(66449,76287)(370432,419999)(370000,420000)	DPSCF300033	395000	9840	0.022615
(68120,77608)(382532,425827)(380000,430000)	DPSCF300033	405000	9490	0.022624
(68440,78611)(391493,439999)(390000,440000)	DPSCF300033	415000	10173	0.022375
(70897,81488)(403081,449455)(400000,450000)	DPSCF300033	425000	10593	0.021712
(72391,81488)(410481,449455)(410000,460000)	DPSCF300033	435000	9099	0.021655
(76288,84051)(420000,468622)(420000,470000)	DPSCF300033	445000	7765	0.022316
(77609,85127)(432069,479999)(430000,480000)	DPSCF300033	455000	7520	0.025474
(78612,87129)(440000,489869)(440000,490000)	DPSCF300033	465000	8519	0.026063
(81489,89053)(460950,499010)(450000,500000)	DPSCF300033	475000	7566	0.025529
(81489,91608)(460950,506744)(460000,510000)	DPSCF300033	485000	10121	0.026503
(84052,94316)(478923,518929)(470000,520000)	DPSCF300033	495000	10266	0.028986
(85128,95259)(480000,529035)(480000,530000)	DPSCF300033	505000	10133	0.027407
(87130,97779)(490927,538935)(490000,540000)	DPSCF300033	515000	10651	0.027384
(89054,100421)(500211,549999)(500000,550000)	DPSCF300033	525000	11369	0.027766
(91609,101939)(512167,559981)(510000,560000)	DPSCF300033	535000	10332	0.026579
(94317,103037)(525343,569999)(520000,570000)	DPSCF300033	545000	8722	0.025563
(95260,104895)(531089,578718)(530000,580000)	DPSCF300033	555000	9637	0.026399
(97780,108710)(542159,589999)(540000,590000)	DPSCF300033	565000	10932	0.024546
(100422,110640)(550000,599193)(550000,600000)	DPSCF300033	575000	10220	0.023995
(101940,111969)(568898,606828)(560000,610000)	DPSCF300033	585000	10031	0.024028
(103038,112592)(570000,616907)(570000,620000)	DPSCF300033	595000	9556	0.023588
(104896,114238)(580304,629980)(580000,630000)	DPSCF300033	605000	9344	0.023665
(108711,116696)(590000,639586)(590000,640000)	DPSCF300033	615000	7987	0.024332
(110641,117900)(604143,647559)(600000,650000)	DPSCF300033	625000	7261	0.024119
(111970,119674)(613341,659999)(610000,660000)	DPSCF300033	635000	7706	0.024058
(112593,120611)(622987,664186)(620000,670000)	DPSCF300033	645000	8020	0.023265
(114239,121623)(635039,678863)(630000,680000)	DPSCF300033	655000	7386	0.021368
(116697,123580)(641247,687051)(640000,690000)	DPSCF300033	665000	6885	0.021910
(117901,124521)(652119,697939)(650000,700000)	DPSCF300033	675000	6622	0.022048
(119675,126196)(660000,709690)(660000,710000)	DPSCF300033	685000	6523	0.022922
(120612,130801)(677852,719567)(670000,720000)	DPSCF300033	695000	10191	0.026824
(121624,131250)(680697,727620)(680000,730000)	DPSCF300033	705000	9628	0.026604
(123581,133087)(690143,739149)(690000,740000)	DPSCF300033	715000	9508	0.027211
(124522,136003)(700284,748921)(700000,750000)	DPSCF300033	725000	11483	0.027291
(126197,137382)(710573,757492)(710000,760000)	DPSCF300033	735000	11187	0.027026
(130802,139154)(721763,769576)(720000,770000)	DPSCF300033	745000	8354	0.024319
(131251,141457)(731580,778027)(730000,780000)	DPSCF300033	755000	10208	0.024556
(133088,143123)(740200,787096)(740000,790000)	DPSCF300033	765000	10037	0.024655
(136004,145389)(755495,799422)(750000,800000)	DPSCF300033	775000	9387	0.024561
(137383,146668)(760597,809497)(760000,810000)	DPSCF300033	785000	9287	0.025601
(139155,150849)(770678,818857)(770000,820000)	DPSCF300033	795000	11696	0.023986
(141458,154512)(781385,829671)(780000,830000)	DPSCF300033	805000	13056	0.023779
(143124,154728)(790632,836393)(790000,840000)	DPSCF300033	815000	11606	0.023435
(145390,157020)(801840,849611)(800000,850000)	DPSCF300033	825000	11632	0.022130
(146669,158383)(810279,859999)(810000,860000)	DPSCF300033	835000	11716	0.022933
(150850,161151)(820666,869999)(820000,870000)	DPSCF300033	845000	10303	0.024082
(154513,166015)(831709,877666)(830000,880000)	DPSCF300033	855000	11504	0.025362
(154729,171090)(843167,889597)(840000,890000)	DPSCF300033	865000	16363	0.027027
(157021,174485)(852160,899319)(850000,900000)	DPSCF300033	875000	17466	0.027453
(158384,176209)(860000,903817)(860000,910000)	DPSCF300033	885000	17827	0.026845
(161152,177319)(870000,918845)(870000,920000)	DPSCF300033	895000	16169	0.027578
(166016,179042)(881679,929938)(880000,930000)	DPSCF300033	905000	13028	0.026500
(171091,181898)(891056,939145)(890000,940000)	DPSCF300033	915000	10809	0.023371
(174486,185044)(900404,949999)(900000,950000)	DPSCF300033	925000	10560	0.024371
(176210,187713)(911881,959641)(910000,960000)	DPSCF300033	935000	11505	0.023029
(177320,191547)(924032,969618)(920000,970000)	DPSCF300033	945000	14229	0.021905
(179043,193561)(930121,976611)(930000,980000)	DPSCF300033	955000	14520	0.022308
(181899,195536)(941646,988217)(940000,990000)	DPSCF300033	965000	13639	0.022849
(185045,197492)(950000,998222)(950000,1000000)	DPSCF300033	975000	12449	0.022006
(187714,200173)(960085,1009999)(960000,1010000)	DPSCF300033	985000	12461	0.024170
(191548,202765)(970632,1018933)(970000,1020000)	DPSCF300033	995000	11219	0.027226
(193562,203287)(982562,1029172)(980000,1030000)	DPSCF300033	1005000	9727	0.027455
(195537,206207)(991108,1039989)(990000,1040000)	DPSCF300033	1015000	10672	0.026899
(197493,207919)(1004112,1049999)(1000000,1050000)	DPSCF300033	1025000	10428	0.026687
(200174,210087)(1010000,1059999)(1010000,1060000)	DPSCF300033	1035000	9915	0.025234
(202766,213509)(1021387,1069501)(1020000,1070000)	DPSCF300033	1045000	10745	0.023068
(203288,216172)(1030436,1078056)(1030000,1080000)	DPSCF300033	1055000	12886	0.023266
(206208,217562)(1041932,1085794)(1040000,1090000)	DPSCF300033	1065000	11356	0.022633
(207920,219350)(1050000,1099999)(1050000,1100000)	DPSCF300033	1075000	11432	0.023902
(210088,223574)(1060000,1107964)(1060000,1110000)	DPSCF300033	1085000	13488	0.024143
(213510,225349)(1070343,1117412)(1070000,1120000)	DPSCF300033	1095000	11841	0.026169
(216173,227889)(1080054,1129263)(1080000,1130000)	DPSCF300033	1105000	11718	0.029241
(217563,229291)(1095441,1136237)(1090000,1140000)	DPSCF300033	1115000	11730	0.029032
(219351,230353)(1100000,1142398)(1100000,1150000)	DPSCF300033	1125000	11004	0.028653
(223575,231258)(1111654,1151356)(1110000,1160000)	DPSCF300033	1135000	7685	0.030930
(225350,231956)(1120842,1162215)(1120000,1170000)	DPSCF300033	1145000	6608	0.030976
(227890,233935)(1133009,1178434)(1130000,1180000)	DPSCF300033	1155000	6047	0.027212
(229292,233935)(1141336,1178434)(1140000,1190000)	DPSCF300033	1165000	4645	0.028996
(230354,235799)(1150428,1199907)(1150000,1200000)	DPSCF300033	1175000	5447	0.028289
(231259,236829)(1161509,1206387)(1160000,1210000)	DPSCF300033	1185000	5572	0.026635
(231957,238928)(1171921,1218673)(1170000,1220000)	DPSCF300033	1195000	6973	0.025816
(233936,238928)(1190729,1218673)(1180000,1230000)	DPSCF300033	1205000	4994	0.024731
(233936,239233)(1190729,1238556)(1190000,1240000)	DPSCF300033	1215000	5299	0.024734
(235800,241034)(1205352,1248197)(1200000,1250000)	DPSCF300033	1225000	5236	0.025670
(236830,243854)(1210209,1258225)(1210000,1260000)	DPSCF300033	1235000	7026	0.024893
(238929,245458)(1234928,1267343)(1220000,1270000)	DPSCF300033	1245000	6531	0.026063
(2549,10076)(20000,69733)(20000,70000)	DPSCF300034	45000	7529	0.027471
(4314,12241)(31819,78177)(30000,80000)	DPSCF300034	55000	7929	0.026927
(5309,15046)(45718,88402)(40000,90000)	DPSCF300034	65000	9739	0.026840
(7187,17291)(58896,99999)(50000,100000)	DPSCF300034	75000	10106	0.023748
(8174,19859)(60000,109999)(60000,110000)	DPSCF300034	85000	11687	0.024860
(10077,22909)(71312,116321)(70000,120000)	DPSCF300034	95000	12834	0.024642
(12242,25240)(80184,128561)(80000,130000)	DPSCF300034	105000	13000	0.024066
(15047,26990)(91564,135529)(90000,140000)	DPSCF300034	115000	11945	0.025796
(17292,27607)(100000,146292)(100000,150000)	DPSCF300034	125000	10317	0.026225
(19860,28344)(110000,155430)(110000,160000)	DPSCF300034	135000	8486	0.025834
(22910,28732)(124473,169228)(120000,170000)	DPSCF300034	145000	5824	0.027997
(25241,30378)(132961,179942)(130000,180000)	DPSCF300034	155000	5139	0.030463
(26991,32376)(141242,187922)(140000,190000)	DPSCF300034	165000	5387	0.026426
(27608,32744)(150402,198690)(150000,200000)	DPSCF300034	175000	5138	0.026281
(28345,33616)(168449,208838)(160000,210000)	DPSCF300034	185000	5273	0.026513
(28733,35793)(170729,219999)(170000,220000)	DPSCF300034	195000	7062	0.025798
(30379,37998)(180289,226511)(180000,230000)	DPSCF300034	205000	7621	0.027129
(32377,40675)(191316,236645)(190000,240000)	DPSCF300034	215000	8300	0.029535
(32745,41352)(201971,249691)(200000,250000)	DPSCF300034	225000	8609	0.029309
(33617,41352)(211132,249691)(210000,260000)	DPSCF300034	235000	7737	0.029695
(35794,44511)(220000,269567)(220000,270000)	DPSCF300034	245000	8719	0.028084
(37999,45920)(230328,275443)(230000,280000)	DPSCF300034	255000	7923	0.026752
(40676,47770)(241015,285539)(240000,290000)	DPSCF300034	265000	7096	0.022552
(41353,47994)(260903,293860)(250000,300000)	DPSCF300034	275000	6643	0.022673
(41353,48798)(260903,309902)(260000,310000)	DPSCF300034	285000	7447	0.023130
(44512,49257)(270416,318482)(270000,320000)	DPSCF300034	295000	4747	0.025257
(45921,53861)(281955,329999)(280000,330000)	DPSCF300034	305000	7942	0.021567
(47771,54760)(292933,336224)(290000,340000)	DPSCF300034	315000	6991	0.019614
(47995,55831)(300203,346996)(300000,350000)	DPSCF300034	325000	7838	0.021732
(48799,57774)(314679,359821)(310000,360000)	DPSCF300034	335000	8977	0.026345
(49258,59854)(321116,369018)(320000,370000)	DPSCF300034	345000	10598	0.025013
(53862,62285)(330000,379999)(330000,380000)	DPSCF300034	355000	8425	0.027081
(54761,64354)(340288,388967)(340000,390000)	DPSCF300034	365000	9595	0.027793
(55832,65661)(351897,398395)(350000,400000)	DPSCF300034	375000	9831	0.027602
(57775,67110)(361128,409999)(360000,410000)	DPSCF300034	385000	9337	0.026038
(59855,67600)(370751,415898)(370000,420000)	DPSCF300034	395000	7747	0.027169
(62286,69979)(380000,429468)(380000,430000)	DPSCF300034	405000	7695	0.026592
(64355,69979)(390659,429468)(390000,440000)	DPSCF300034	415000	5626	0.026726
(65662,70882)(400093,444431)(400000,450000)	DPSCF300034	425000	5222	0.027957
(67111,73500)(410000,458852)(410000,460000)	DPSCF300034	435000	6391	0.025874
(67601,74615)(420661,467479)(420000,470000)	DPSCF300034	445000	7016	0.025436
(69980,75418)(443473,479999)(430000,480000)	DPSCF300034	455000	5440	0.023873
(69980,76743)(443473,489263)(440000,490000)	DPSCF300034	465000	6765	0.023985
(70883,77636)(453825,498427)(450000,500000)	DPSCF300034	475000	6755	0.022701
(73501,78091)(463601,509999)(460000,510000)	DPSCF300034	485000	4592	0.022394
(74616,79518)(475957,517826)(470000,520000)	DPSCF300034	495000	4904	0.023992
(75419,79529)(480000,521740)(480000,530000)	DPSCF300034	505000	4112	0.024325
(76744,81624)(490624,539408)(490000,540000)	DPSCF300034	515000	4882	0.022027
(77637,84651)(501982,549807)(500000,550000)	DPSCF300034	525000	7016	0.026435
(78092,86705)(510000,559673)(510000,560000)	DPSCF300034	535000	8615	0.025308
(79519,88419)(520953,569999)(520000,570000)	DPSCF300034	545000	8902	0.023726
(79530,90054)(531825,578223)(530000,580000)	DPSCF300034	555000	10526	0.023236
(81625,92764)(541355,588651)(540000,590000)	DPSCF300034	565000	11141	0.023338
(84652,93996)(555047,597125)(550000,600000)	DPSCF300034	575000	9346	0.020860
(86706,96760)(561760,609999)(560000,610000)	DPSCF300034	585000	10056	0.023098
(88420,100870)(570000,618092)(570000,620000)	DPSCF300034	595000	12452	0.023852
(90055,101420)(580737,626620)(580000,630000)	DPSCF300034	605000	11367	0.024279
(92765,101789)(592611,630923)(590000,640000)	DPSCF300034	615000	9026	0.025344
(93997,103642)(601471,649999)(600000,650000)	DPSCF300034	625000	9647	0.025463
(96761,106894)(610000,659999)(610000,660000)	DPSCF300034	635000	10135	0.026475
(100871,111565)(621867,669710)(620000,670000)	DPSCF300034	645000	10696	0.045976
(101421,113429)(630554,679386)(630000,680000)	DPSCF300034	655000	12010	0.042497
(101790,115814)(640823,688179)(640000,690000)	DPSCF300034	665000	14026	0.039304
(103643,117394)(650000,699999)(650000,700000)	DPSCF300034	675000	13753	0.039488
(106895,120352)(660000,708028)(660000,710000)	DPSCF300034	685000	13459	0.037088
(111566,122027)(673795,719023)(670000,720000)	DPSCF300034	695000	10463	0.024226
(113430,123042)(684622,729999)(680000,730000)	DPSCF300034	705000	9614	0.025170
(115815,125134)(691354,732646)(690000,740000)	DPSCF300034	715000	9321	0.025575
(117395,126432)(700000,748721)(700000,750000)	DPSCF300034	725000	9039	0.025576
(120353,127266)(710623,758114)(710000,760000)	DPSCF300034	735000	6915	0.026934
(122028,130839)(725815,769999)(720000,770000)	DPSCF300034	745000	8813	0.025880
(123043,131691)(730000,778139)(730000,780000)	DPSCF300034	755000	8650	0.025860
(125135,133001)(742496,787882)(740000,790000)	DPSCF300034	765000	7868	0.026716
(126433,135290)(752903,799167)(750000,800000)	DPSCF300034	775000	8859	0.025495
(127267,137512)(762479,809420)(760000,810000)	DPSCF300034	785000	10247	0.025785
(130840,139276)(770000,819056)(770000,820000)	DPSCF300034	795000	8438	0.024966
(131692,140760)(780478,829564)(780000,830000)	DPSCF300034	805000	9070	0.024925
(133002,141991)(790157,837408)(790000,840000)	DPSCF300034	815000	8991	0.022972
(135291,143383)(800501,845700)(800000,850000)	DPSCF300034	825000	8094	0.023106
(137513,145690)(811458,858928)(810000,860000)	DPSCF300034	835000	8179	0.021827
(139277,146783)(820031,869220)(820000,870000)	DPSCF300034	845000	7508	0.022207
(140761,147498)(833620,879557)(830000,880000)	DPSCF300034	855000	6739	0.022691
(141992,147844)(844211,885722)(840000,890000)	DPSCF300034	865000	5854	0.025047
(143384,149666)(850235,899765)(850000,900000)	DPSCF300034	875000	6284	0.023126
(145691,152123)(862559,908833)(860000,910000)	DPSCF300034	885000	6434	0.023297
(146784,152593)(878749,917070)(870000,920000)	DPSCF300034	895000	5811	0.022008
(147499,154684)(880932,929999)(880000,930000)	DPSCF300034	905000	7187	0.020799
(147845,155975)(890484,938174)(890000,940000)	DPSCF300034	915000	8132	0.020906
(149667,157292)(901368,946809)(900000,950000)	DPSCF300034	925000	7627	0.022595
(152124,157946)(910729,957883)(910000,960000)	DPSCF300034	935000	5824	0.022577
(152594,160311)(920156,969154)(920000,970000)	DPSCF300034	945000	7719	0.018481
(154685,162525)(930000,978406)(930000,980000)	DPSCF300034	955000	7842	0.019372
(155976,163745)(943451,989999)(940000,990000)	DPSCF300034	965000	7771	0.018877
(157293,166319)(953923,996875)(950000,1000000)	DPSCF300034	975000	9028	0.019365
(157947,170050)(963436,1009144)(960000,1010000)	DPSCF300034	985000	12105	0.020323
(160312,173117)(970038,1019646)(970000,1020000)	DPSCF300034	995000	12807	0.023361
(162526,176069)(981291,1028432)(980000,1030000)	DPSCF300034	1005000	13545	0.024288
(163746,179037)(990000,1039573)(990000,1040000)	DPSCF300034	1015000	15293	0.024556
(166320,182798)(1000582,1049999)(1000000,1050000)	DPSCF300034	1025000	16480	0.026260
(170051,184864)(1012583,1059531)(1010000,1060000)	DPSCF300034	1035000	14815	0.027004
(173118,186174)(1020371,1065801)(1020000,1070000)	DPSCF300034	1045000	13058	0.026236
(176070,190090)(1030305,1079999)(1030000,1080000)	DPSCF300034	1055000	14022	0.026969
(179038,192806)(1040808,1089501)(1040000,1090000)	DPSCF300034	1065000	13770	0.026515
(182799,194561)(1050000,1099801)(1050000,1100000)	DPSCF300034	1075000	11764	0.025803
(184865,195562)(1064377,1109656)(1060000,1110000)	DPSCF300034	1085000	10699	0.025549
(186175,197778)(1071171,1117283)(1070000,1120000)	DPSCF300034	1095000	11605	0.027019
(190091,199045)(1080000,1127622)(1080000,1130000)	DPSCF300034	1105000	8956	0.024993
(192807,203051)(1091465,1139247)(1090000,1140000)	DPSCF300034	1115000	10246	0.026102
(194562,204200)(1107552,1149552)(1100000,1150000)	DPSCF300034	1125000	9640	0.025883
(195563,207119)(1112269,1157974)(1110000,1160000)	DPSCF300034	1135000	11558	0.027163
(197779,207377)(1123537,1166230)(1120000,1170000)	DPSCF300034	1145000	9600	0.026890
(4622,27403)(10690,59999)(10000,60000)	DPSCF300035	35000	22783	0.025429
(7082,31295)(20000,69919)(20000,70000)	DPSCF300035	45000	24215	0.025384
(12443,32909)(30732,79539)(30000,80000)	DPSCF300035	55000	20468	0.026627
(15803,34081)(40764,89999)(40000,90000)	DPSCF300035	65000	18280	0.027157
(22335,36471)(50000,98169)(50000,100000)	DPSCF300035	75000	14138	0.026222
(27404,38511)(60000,109794)(60000,110000)	DPSCF300035	85000	11109	0.028902
(31296,41580)(73959,117412)(70000,120000)	DPSCF300035	95000	10286	0.030653
(32910,43964)(82836,128210)(80000,130000)	DPSCF300035	105000	11056	0.029460
(34082,46697)(90000,139999)(90000,140000)	DPSCF300035	115000	12617	0.028305
(36472,48373)(100450,147868)(100000,150000)	DPSCF300035	125000	11903	0.028147
(38512,50216)(110059,156273)(110000,160000)	DPSCF300035	135000	11706	0.025220
(41581,54364)(121884,167663)(120000,170000)	DPSCF300035	145000	12785	0.028263
(43965,57500)(130806,178070)(130000,180000)	DPSCF300035	155000	13537	0.030141
(46698,59620)(140000,189999)(140000,190000)	DPSCF300035	165000	12924	0.030909
(48374,63480)(150866,197350)(150000,200000)	DPSCF300035	175000	15108	0.030852
(50217,66098)(160080,209999)(160000,210000)	DPSCF300035	185000	15883	0.032117
(54365,68223)(170816,218878)(170000,220000)	DPSCF300035	195000	13860	0.029317
(57501,69576)(182416,229367)(180000,230000)	DPSCF300035	205000	12077	0.027504
(59621,72924)(190000,238865)(190000,240000)	DPSCF300035	215000	13305	0.026489
(63481,73955)(201242,249999)(200000,250000)	DPSCF300035	225000	10476	0.024355
(66099,76452)(210000,259999)(210000,260000)	DPSCF300035	235000	10355	0.023595
(68224,77876)(220770,267666)(220000,270000)	DPSCF300035	245000	9654	0.024640
(69577,79133)(233136,279012)(230000,280000)	DPSCF300035	255000	9558	0.024713
(72925,81213)(241229,289999)(240000,290000)	DPSCF300035	265000	8290	0.026196
(73956,84220)(250000,299487)(250000,300000)	DPSCF300035	275000	10266	0.026121
(76453,85260)(260000,308959)(260000,310000)	DPSCF300035	285000	8809	0.025163
